pair_id,layer_id,feature_boundary,visual_token_grid,alignment_method,token_manhattan_distance,token_count,cosine_distance,relative_l2_distance
pair_000002,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,17,13,"{""count"": 13, ""mean"": 0.0004973274010878343, ""median"": 0.00015336275100708008, ""p90"": 0.0010803937911987305, ""min"": 4.4286251068115234e-05, ""max"": 0.0025649070739746094, ""std"": 0.000684668269164457}","{""count"": 13, ""mean"": 0.04735873281382597, ""median"": 0.0358554907143116, ""p90"": 0.11462575942277912, ""min"": 0.012003888376057148, ""max"": 0.14004018902778625, ""std"": 0.040263499118677694}"
pair_000002,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,18,13,"{""count"": 13, ""mean"": 0.00040834683638352615, ""median"": 0.00023639202117919922, ""p90"": 0.0006631493568420411, ""min"": 7.104873657226562e-05, ""max"": 0.001986265182495117, ""std"": 0.00048449809396257864}","{""count"": 13, ""mean"": 0.041308863661610164, ""median"": 0.03279244527220726, ""p90"": 0.06669333353638651, ""min"": 0.014524692669510841, ""max"": 0.1336136758327484, ""std"": 0.03022937186785975}"
pair_000002,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,19,13,"{""count"": 13, ""mean"": 0.004708478083977332, ""median"": 0.000494837760925293, ""p90"": 0.015134942531585701, ""min"": 0.00010007619857788086, ""max"": 0.03159010410308838, ""std"": 0.009020049100430963}","{""count"": 13, ""mean"": 0.12738340777846482, ""median"": 0.05282092094421387, ""p90"": 0.17498085945844655, ""min"": 0.016226772218942642, ""max"": 0.8688355088233948, ""std"": 0.21855084049364346}"
pair_000002,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,20,13,"{""count"": 13, ""mean"": 0.00018040033487173228, ""median"": 0.00017315149307250977, ""p90"": 0.00032435655593872066, ""min"": 5.143880844116211e-05, ""max"": 0.0004271268844604492, ""std"": 0.00012408913945617713}","{""count"": 13, ""mean"": 0.043346207947112046, ""median"": 0.03437917307019234, ""p90"": 0.09066601842641832, ""min"": 0.013738500885665417, ""max"": 0.09951335191726685, ""std"": 0.02694825440616335}"
pair_000002,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,21,13,"{""count"": 13, ""mean"": 0.0007130732903113732, ""median"": 0.00018161535263061523, ""p90"": 0.0009359836578369141, ""min"": 3.510713577270508e-05, ""max"": 0.005976259708404541, ""std"": 0.0015471197341544245}","{""count"": 13, ""mean"": 0.047627461286118396, ""median"": 0.02799023501574993, ""p90"": 0.11077769249677662, ""min"": 0.01286174263805151, ""max"": 0.15580354630947113, ""std"": 0.04243578131304423}"
pair_000002,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,22,13,"{""count"": 13, ""mean"": 0.00030236060802753153, ""median"": 0.00016987323760986328, ""p90"": 0.000549447536468506, ""min"": 7.706880569458008e-05, ""max"": 0.0014660954475402832, ""std"": 0.00036395803532592215}","{""count"": 13, ""mean"": 0.04581005871295929, ""median"": 0.02691883221268654, ""p90"": 0.05829200893640518, ""min"": 0.01660262793302536, ""max"": 0.22872887551784515, ""std"": 0.05430483167681048}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,0,47,"{""count"": 47, ""mean"": 0.10831354146308088, ""median"": 0.11152434349060059, ""p90"": 0.19721719026565548, ""min"": 0.0006548762321472168, ""max"": 0.2733312249183655, ""std"": 0.07126306483677547}","{""count"": 47, ""mean"": 0.6943419559838924, ""median"": 0.5902125835418701, ""p90"": 1.1447725057601927, ""min"": 0.06154397875070572, ""max"": 3.528681516647339, ""std"": 0.6141006695005916}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,1,33,"{""count"": 33, ""mean"": 0.026572288888873474, ""median"": 0.002492964267730713, ""p90"": 0.10659847259521485, ""min"": 0.00034809112548828125, ""max"": 0.1820724606513977, ""std"": 0.049635043429263455}","{""count"": 33, ""mean"": 0.28346212879952154, ""median"": 0.11559620499610901, ""p90"": 0.6101598381996155, ""min"": 0.02769801951944828, ""max"": 2.32726788520813, ""std"": 0.4391207770223081}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,2,25,"{""count"": 25, ""mean"": 0.0027100396156311034, ""median"": 0.0008150935173034668, ""p90"": 0.007307767868041996, ""min"": 0.0002956390380859375, ""max"": 0.01333695650100708, ""std"": 0.003423249737236359}","{""count"": 25, ""mean"": 0.09017469309270382, ""median"": 0.07810167223215103, ""p90"": 0.15448884665966034, ""min"": 0.02482578344643116, ""max"": 0.34699997305870056, ""std"": 0.06775273082267652}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,3,21,"{""count"": 21, ""mean"": 0.009213478792281378, ""median"": 0.000711977481842041, ""p90"": 0.010548770427703857, ""min"": 0.00024312734603881836, ""max"": 0.0915595293045044, ""std"": 0.023580868779920577}","{""count"": 21, ""mean"": 0.1033185472978013, ""median"": 0.06645360589027405, ""p90"": 0.27689269185066223, ""min"": 0.023397138342261314, ""max"": 0.4228110611438751, ""std"": 0.10997385089086488}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,4,17,"{""count"": 17, ""mean"": 0.014259703019086052, ""median"": 0.005362451076507568, ""p90"": 0.031382751464843754, ""min"": 0.0002486109733581543, ""max"": 0.09480911493301392, ""std"": 0.022949537999177736}","{""count"": 17, ""mean"": 0.22640684071709127, ""median"": 0.1491500437259674, ""p90"": 0.4167043268680573, ""min"": 0.03180639445781708, ""max"": 0.98605877161026, ""std"": 0.23277152362688971}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,5,13,"{""count"": 13, ""mean"": 0.00727150531915518, ""median"": 0.0017934441566467285, ""p90"": 0.025445759296417254, ""min"": 0.0003325343132019043, ""max"": 0.040373027324676514, ""std"": 0.012222735773374667}","{""count"": 13, ""mean"": 0.15530994061667186, ""median"": 0.07802079617977142, ""p90"": 0.24623271226882937, ""min"": 0.029069123789668083, ""max"": 0.7765411138534546, ""std"": 0.1926025321045145}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,6,13,"{""count"": 13, ""mean"": 0.000645610002370981, ""median"": 0.0006344914436340332, ""p90"": 0.001038813591003418, ""min"": 0.00022208690643310547, ""max"": 0.00147932767868042, ""std"": 0.0003393890604269307}","{""count"": 13, ""mean"": 0.0583983171158112, ""median"": 0.04456200823187828, ""p90"": 0.10505722016096117, ""min"": 0.028412936255335808, ""max"": 0.11657533794641495, ""std"": 0.029479098338304168}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,7,13,"{""count"": 13, ""mean"": 0.009676007124093862, ""median"": 0.0008144378662109375, ""p90"": 0.021764707565307635, ""min"": 0.00034630298614501953, ""max"": 0.08893954753875732, ""std"": 0.023867357220028872}","{""count"": 13, ""mean"": 0.1067283867070308, ""median"": 0.058355480432510376, ""p90"": 0.2235336273908616, ""min"": 0.03232114017009735, ""max"": 0.4128718376159668, ""std"": 0.10500043418763766}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,8,13,"{""count"": 13, ""mean"": 0.0019608094142033504, ""median"": 0.0015610456466674805, ""p90"": 0.001855313777923584, ""min"": 0.0003700852394104004, ""max"": 0.008670330047607422, ""std"": 0.0019736027427969876}","{""count"": 13, ""mean"": 0.09540957069167724, ""median"": 0.07468274980783463, ""p90"": 0.1752488732337952, ""min"": 0.04306343197822571, ""max"": 0.19797833263874054, ""std"": 0.05029045378605116}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,9,13,"{""count"": 13, ""mean"": 0.006684110714839055, ""median"": 0.004011631011962891, ""p90"": 0.016110265254974367, ""min"": 0.00040274858474731445, ""max"": 0.01652824878692627, ""std"": 0.006263546641089608}","{""count"": 13, ""mean"": 0.123001740528987, ""median"": 0.09107287973165512, ""p90"": 0.21772009134292603, ""min"": 0.04755379259586334, ""max"": 0.25717416405677795, ""std"": 0.07414850695508592}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,10,13,"{""count"": 13, ""mean"": 0.0007158151039710412, ""median"": 0.000516057014465332, ""p90"": 0.0012245178222656252, ""min"": 0.0001354217529296875, ""max"": 0.002915680408477783, ""std"": 0.0007140406156637147}","{""count"": 13, ""mean"": 0.05928424172676527, ""median"": 0.04845632612705231, ""p90"": 0.10958324372768406, ""min"": 0.02278725616633892, ""max"": 0.18023622035980225, ""std"": 0.04272950740072808}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,11,13,"{""count"": 13, ""mean"": 0.003370207089644212, ""median"": 0.0008859038352966309, ""p90"": 0.011678504943847662, ""min"": 0.00015485286712646484, ""max"": 0.017495393753051758, ""std"": 0.005371315312147812}","{""count"": 13, ""mean"": 0.10310942880236186, ""median"": 0.04917537793517113, ""p90"": 0.22928595840930938, ""min"": 0.01862339861690998, ""max"": 0.26176825165748596, ""std"": 0.08759689636393157}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,12,13,"{""count"": 13, ""mean"": 0.005814533967238206, ""median"": 0.0005287528038024902, ""p90"": 0.010794234275817874, ""min"": 0.00011438131332397461, ""max"": 0.049613356590270996, ""std"": 0.013078866271794796}","{""count"": 13, ""mean"": 0.102980917892777, ""median"": 0.05265560373663902, ""p90"": 0.29378773272037517, ""min"": 0.021708402782678604, ""max"": 0.394368439912796, ""std"": 0.11565741610028529}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,13,13,"{""count"": 13, ""mean"": 0.012687614330878625, ""median"": 0.0005576610565185547, ""p90"": 0.004219508171081544, ""min"": 0.00025135278701782227, ""max"": 0.14978814125061035, ""std"": 0.039598298559972316}","{""count"": 13, ""mean"": 0.13684368104888842, ""median"": 0.05538317561149597, ""p90"": 0.21770345121622092, ""min"": 0.03190312907099724, ""max"": 0.8150032162666321, ""std"": 0.2033162968034499}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,14,13,"{""count"": 13, ""mean"": 0.04353965245760404, ""median"": 0.011514425277709961, ""p90"": 0.1379097938537598, ""min"": 0.00043326616287231445, ""max"": 0.15238207578659058, ""std"": 0.055696729754173946}","{""count"": 13, ""mean"": 0.3408343132871848, ""median"": 0.21103262901306152, ""p90"": 0.7602043628692629, ""min"": 0.030439816415309906, ""max"": 0.9596993327140808, ""std"": 0.26823518396377577}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,15,13,"{""count"": 13, ""mean"": 0.04894434030239399, ""median"": 0.005605101585388184, ""p90"": 0.15046454668045053, ""min"": 0.00043570995330810547, ""max"": 0.3652821183204651, ""std"": 0.10234384504540084}","{""count"": 13, ""mean"": 0.26653222940289056, ""median"": 0.10587452352046967, ""p90"": 0.7309538245201114, ""min"": 0.03342711180448532, ""max"": 1.3117280006408691, ""std"": 0.36499199940342314}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,16,13,"{""count"": 13, ""mean"": 0.0008490223150986892, ""median"": 0.0006748437881469727, ""p90"": 0.0015139102935791018, ""min"": 0.0002047419548034668, ""max"": 0.002812981605529785, ""std"": 0.0006833215269266589}","{""count"": 13, ""mean"": 0.07527275770329513, ""median"": 0.06019126623868942, ""p90"": 0.14303833544254305, ""min"": 0.021617095917463303, ""max"": 0.22659656405448914, ""std"": 0.05613740318803022}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,17,13,"{""count"": 13, ""mean"": 0.00044423800248366135, ""median"": 0.0003177523612976074, ""p90"": 0.000753486156463623, ""min"": 0.00015497207641601562, ""max"": 0.0012696385383605957, ""std"": 0.0003075259763529257}","{""count"": 13, ""mean"": 0.04444171330676629, ""median"": 0.03506353870034218, ""p90"": 0.08892983198165896, ""min"": 0.020751232281327248, ""max"": 0.09821900725364685, ""std"": 0.02481656970985915}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,18,13,"{""count"": 13, ""mean"": 0.004107782473930946, ""median"": 0.0006400942802429199, ""p90"": 0.009512901306152352, ""min"": 0.00021058320999145508, ""max"": 0.03461325168609619, ""std"": 0.009276511943200073}","{""count"": 13, ""mean"": 0.09052308648824692, ""median"": 0.05011248216032982, ""p90"": 0.17903217822313316, ""min"": 0.03397946059703827, ""max"": 0.36141863465309143, ""std"": 0.08923377320803107}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,19,13,"{""count"": 13, ""mean"": 0.0021419616845937874, ""median"": 0.0008807182312011719, ""p90"": 0.006030380725860598, ""min"": 0.00019246339797973633, ""max"": 0.011825263500213623, ""std"": 0.003286126606276085}","{""count"": 13, ""mean"": 0.07445175702182147, ""median"": 0.06333541125059128, ""p90"": 0.12658969312906268, ""min"": 0.02423371933400631, ""max"": 0.18279066681861877, ""std"": 0.04244113200417773}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,20,13,"{""count"": 13, ""mean"": 0.0008871096831101638, ""median"": 0.0005594491958618164, ""p90"": 0.0012238025665283203, ""min"": 0.00019884109497070312, ""max"": 0.004717111587524414, ""std"": 0.0011475201203025025}","{""count"": 13, ""mean"": 0.10039721300395635, ""median"": 0.09233211725950241, ""p90"": 0.2124396055936814, ""min"": 0.025769246742129326, ""max"": 0.24928797781467438, ""std"": 0.06873224002850087}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,21,13,"{""count"": 13, ""mean"": 0.0014478610112116886, ""median"": 0.0007099509239196777, ""p90"": 0.003532302379608156, ""min"": 0.0002149343490600586, ""max"": 0.0073743462562561035, ""std"": 0.0019641378179664905}","{""count"": 13, ""mean"": 0.08092911670414302, ""median"": 0.04955465346574783, ""p90"": 0.19402917027473449, ""min"": 0.029196778312325478, ""max"": 0.1990811973810196, ""std"": 0.06232094844893533}"
pair_000003,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,22,13,"{""count"": 13, ""mean"": 0.004639387130737305, ""median"": 0.0007832646369934082, ""p90"": 0.006936454772949223, ""min"": 0.0003107786178588867, ""max"": 0.04087555408477783, ""std"": 0.01064623676232873}","{""count"": 13, ""mean"": 0.12882377293247443, ""median"": 0.08223782479763031, ""p90"": 0.2988434433937074, ""min"": 0.029396764934062958, ""max"": 0.5157614350318909, ""std"": 0.13552483600272175}"
pair_000004,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,0,28,"{""count"": 28, ""mean"": 0.03689653532845633, ""median"": 0.0036548376083374023, ""p90"": 0.12575429081916814, ""min"": 0.00020462274551391602, ""max"": 0.20767712593078613, ""std"": 0.05760468899552843}","{""count"": 28, ""mean"": 0.23824272424514806, ""median"": 0.11298494413495064, ""p90"": 0.634413492679596, ""min"": 0.021113086491823196, ""max"": 0.8537402153015137, ""std"": 0.24332192589393856}"
pair_000004,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,1,21,"{""count"": 21, ""mean"": 0.013059354963756743, ""median"": 0.0006421208381652832, ""p90"": 0.007779717445373535, ""min"": 4.70280647277832e-05, ""max"": 0.23207199573516846, ""std"": 0.0490567168482864}","{""count"": 21, ""mean"": 0.09838960297583114, ""median"": 0.04715237766504288, ""p90"": 0.14177916944026947, ""min"": 0.011512950994074345, ""max"": 0.7393091320991516, ""std"": 0.15133600605929876}"
pair_000004,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,2,21,"{""count"": 21, ""mean"": 0.002497803597223191, ""median"": 0.00016158819198608398, ""p90"": 0.006151080131530762, ""min"": 3.153085708618164e-05, ""max"": 0.03181815147399902, ""std"": 0.006849621907162923}","{""count"": 21, ""mean"": 0.05706464255317336, ""median"": 0.027781112119555473, ""p90"": 0.16873802244663239, ""min"": 0.01046025287359953, ""max"": 0.25915855169296265, ""std"": 0.06580252018352728}"
pair_000004,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,3,24,"{""count"": 24, ""mean"": 0.00748484085003535, ""median"": 0.00013807415962219238, ""p90"": 0.0022312462329864497, ""min"": 4.13060188293457e-05, ""max"": 0.1172139048576355, ""std"": 0.02526396835298948}","{""count"": 24, ""mean"": 0.06738116937534262, ""median"": 0.029171759262681007, ""p90"": 0.07961313053965567, ""min"": 0.011804217472672462, ""max"": 0.4730210602283478, ""std"": 0.11843686774544715}"
pair_000004,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,4,27,"{""count"": 27, ""mean"": 0.0002387121871665672, ""median"": 8.338689804077148e-05, ""p90"": 0.0004690647125244138, ""min"": 1.8358230590820312e-05, ""max"": 0.00227510929107666, ""std"": 0.0004309175819292027}","{""count"": 27, ""mean"": 0.025894610866628313, ""median"": 0.020031612366437912, ""p90"": 0.0388353519141674, ""min"": 0.006073611788451672, ""max"": 0.1341438889503479, ""std"": 0.023618726014289174}"
